name,1,2,3,4,5,6,7,8,9,10,11,12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,V,,
dft+C18_NH3+L23_Br_F,1.841922206,163,42.41256,39.00863,42.4391,0.0710217,464.706,6543.15,13.6344,0.96834,0.0564215,0.105073,,5379.68625,0.599510961,,2.845811602,2.605215507,0.157113324,144666,0.055065848,
jjt+C24_NH3+C14_COOH+C71_NH3+L3_CH3_F+L35_CF3_NH3,1.835613581,302,34.03607,24.78237,34.77665,0.0792052,568.891,7182.5,12.1087,0.95907,0.0579618,0.102383,,13607.85588,0.757486086,,2.992411957,2.976172481,0.196429446,164681,0.079474714,
sea+C27_COOH+C13_NH3+L8_Br_F+L39_F_NH3,1.835302575,206,46.88306,42.10708,47.2046,0.0743592,513.757,6909.12,12.8938,0.95877,0.0565214,0.0990762,,7869.72726,0.660600769,,2.91157784,2.745981668,0.172057315,288186,0.042901695,
etm+C7_COOH+C34_COOH+L1_F_NH3+L43_COOH_COOH+L67_CH3_F,1.831373886,912,42.25166,31.79516,42.25166,0.0662115,440.523,6653.27,14.5934,0.96625,0.061161,0.119571,,26600.93202,0.749260213,,4.138670994,3.447485544,0.195985698,359440,0.075605374,
dnq+C69_COOH+C27_COOH+C53_NH3+L30_COOH_F+L17_Cl_NH3,1.830337864,320,50.56559,44.49379,50.85232,0.0570198,405.678,7114.69,16.9022,0.96376,0.0526824,0.0861046,,7402.137096,0.550254098,,2.581594263,2.856626965,0.142843151,273600,0.045378941,
pts-f+C31_NH3+C7_COOH+L43_CN_COOH+L2_Cl_NH3,1.825857655,353,38.87553,34.32115,38.87553,0.0677066,461.489,6816.01,14.25,0.96482,0.0620316,0.126973,,11029.78545,0.661288421,,2.967866883,2.977608678,0.172501163,156854,0.073771795,
sse+C62_COOH+C17_NH3+L40_CN_F+L6_CN_NH3+L2_CF3_NH3,1.824343944,229,37.6607,34.91256,38.05928,0.0849872,634.581,7466.78,11.173,0.94956,0.0622708,0.122198,,12350.25908,0.776779398,,2.942345813,2.869914291,0.20055581,161080,0.076234283,
bpo+C8_NH3+C30_COOH+L26_SH_NH3+L4_NH2_COOH+L30_F_F,1.803885351,556,41.06169,35.11231,41.79938,0.0629274,427.951,6800.7,15.3787,0.96774,0.0541231,0.0927736,,14972.99313,0.662036919,,3.272741803,3.173084091,0.172740419,257300,0.06721028,
yav-d+C24_COOH+C69_NH3+L8_COOH_NH3+L25_CN_NH3,1.80139188,80,36.07422,34.3391,36.45547,0.0716357,566.738,7911.38,13.3868,0.95897,0.0712353,0.168895,,3247.893868,0.531445545,,2.027158437,2.244372942,0.136329183,101745,0.044413052,
mcn+C14_COOH+C24_NH3+L9_NH2_F+L44_Br_F+L68_F,1.800769505,122,39.98937,30.28134,40.11757,0.0854988,623.079,7287.58,11.1871,0.95648,0.0593895,0.108404,,6499.24583,0.68901249,,2.838587547,2.540317573,0.178381262,120588,0.062932164,
pts-f+C32_COOH+C15_NH3+L26_F+L3_SH_NH3,1.799367364,258,44.06763,38.71497,45.96817,0.0469877,339.461,7224.46,20.729,0.97401,0.0562098,0.104972,,4115.22684,0.437266179,,2.056310469,2.687178549,0.113316463,244624,0.034834733,
urh+C32_COOH+C31_NH3+C69_COOH+L42_SH_NH3+L36_SH_NH3,1.786492136,568,36.8998,32.06662,39.64455,0.0835697,636.142,7612.11,11.3937,0.95217,0.0567989,0.0992485,,30196.12738,0.893445083,,3.525792821,3.338785845,0.230180064,255182,0.091846038,
qzd-a+C15_NH3+C7_COOH+L72_Cl_NH3+L32_F_NH3+L36_Br_NH3,1.785322305,318,44.88888,39.85128,45.9529,0.0470451,321.364,6830.97,20.7352,0.97549,0.0631935,0.135162,,4807.715282,0.451421854,,2.390598342,2.788730446,0.117726934,281798,0.036240734,
uoy+C17_NH3+L26_SH_NH3,1.777723126,782,34.68524,29.89562,35.48228,0.0632158,519.226,8213.55,15.2609,0.96473,0.0603708,0.110249,,25667.81041,0.71595353,,2.98194663,3.346534219,0.182896379,302546,0.072825675,
wiz+C8_NH3+L32_CH3_NH3,1.776055299,267,35.08471,29.39695,35.08471,0.0694127,523.796,7546.11,13.8614,0.96216,0.0565387,0.0950548,,9707.611261,0.653127615,,2.474416142,2.847049455,0.168430698,169671,0.064630632,
zzz+C14_COOH+C13_NH3+L34_F,1.77353958,221,39.47236,34.92984,41.23218,0.0747259,539.756,7223.14,12.8484,0.96011,0.0530231,0.0868327,,8913.759387,0.675997953,,2.752373956,2.784557443,0.175186823,251514,0.050029494,
sma+C13_NH3+L15_Br_NH3,1.764542275,233,58.39627,57.14711,58.53474,0.0631756,456.709,7229.19,15.31,0.96722,0.0423168,0.045376,,6722.717568,0.577162092,,2.615709047,2.738036019,0.149559131,172481,0.054185717,
pto-d+C24_NH3+C66_COOH+L35_CN_COOH+L73_COOH_NH3,1.758990387,338,34.12155,28.01127,35.41199,0.0703367,510.791,7262.09,13.6714,0.9616,0.0513938,0.0811111,,12143.44543,0.686788867,,2.773915776,2.973522468,0.177875655,259420,0.059531886,
snw+C24_NH3+L10_NO2_NH3,1.738152294,328,37.8487,31.54463,38.51493,0.0606124,513.336,8469.16,15.9043,0.964,0.0656342,0.140379,,10205.56484,0.598968753,,1.907791145,2.892685776,0.152493152,372893,0.040445549,
sod+C25_COOH+L23_Br_F,1.734924601,415,53.15851,32.70897,53.15958,0.0686316,409.199,5962.25,14.1183,0.96896,0.0416008,0.0423586,,11654.85257,0.678368834,,3.657055015,3.066261717,0.17968083,334366,0.056153874,
lcv+C69_COOH+L24_OH_COOH,1.731472559,958,42.48337,32.23655,42.48337,0.0628988,426.235,6776.51,15.3679,0.96662,0.0651345,0.136283,,25683.66388,0.718406783,,4.08253108,3.44599008,0.187524313,301488,0.07815437,
uoj+C54_NH3+L35_NH2_F,1.729044354,252,35.66739,27.46306,35.66739,0.0843792,613.869,7275.12,11.2983,0.95334,0.057219,0.100672,,13053.03933,0.782517939,,3.018866687,2.916377937,0.202628257,118529,0.090858585,
etc+C34_COOH+C14_COOH+L74_OH_COOH+L40_Cl_F,1.728948514,252,79.07786,77.64804,79.07786,0.0409736,244.369,5964.05,23.9156,0.97991,0.0408949,0.0408949,,2523.19477,0.371490703,,2.936417941,2.638992793,0.098394025,271067,0.027901984,
cdm-e+C19_NH3+C31_NH3+C56_NH3+C62_NH3+L71_CH3_F+L74_CH3_F+L3_NO2_COOH,1.724573361,327,38.62752,37.1083,38.72764,0.0682227,497.049,7285.68,14.0576,0.95905,0.060725,0.11378,,11088.57811,0.662603797,,2.714032904,2.942270433,0.171549237,319292,0.050458671,
ptd+C28_NH3+C6_NH3+L68_NO2_F+L23_CH3_F,1.721974902,537,51.28878,27.30826,51.3271,0.0604474,472.078,7809.73,16.0201,0.96837,0.0543639,0.0897746,,15323.77169,0.642362203,,2.77272272,3.137660543,0.165019848,190757,0.07168918,
lon+C25_COOH+L43_OH_F,1.718951474,103,36.04852,31.18075,36.04852,0.0600472,454.296,7565.64,16.1381,0.96905,0.0616108,0.120739,,2809.757885,0.468817611,,1.863497929,2.311297532,0.120865239,129426,0.037165731,
qzd+C69_COOH+L42_CF3_F,1.717294715,41,23.91218,20.9049,23.91218,0.110727,775.298,7001.88,8.51264,0.94258,0.0578991,0.102141,,3519.703287,0.686673505,,3.339627768,2.081148967,0.178578718,49124.4,0.072886437,
wje+C32_NH3+L66_NH2_NH3,1.71667793,255,43.10539,40.92619,43.10539,0.0553607,441.776,7979.95,17.4669,0.96698,0.0594674,0.114539,,6236.542294,0.519854699,,1.881019931,2.73371866,0.133227749,307788,0.035338748,
cat+C19_COOH+C24_NH3+L49_CF3_COOH+L66_CF3_F,1.712627895,276,56.55204,46.98704,56.55204,0.0521418,360.845,6920.46,18.6375,0.97179,0.0535018,0.089802,,5192.969759,0.488747007,,2.515504937,2.752285,0.127273393,431949,0.027066295,
hof+C18_COOH+C7_COOH+L73_SH_NH3+L71_Br_F,1.711631237,175,56.80678,47.44892,56.80678,0.0568256,349.93,6157.96,17.0983,0.97162,0.0524974,0.0849784,,3479.871886,0.483009137,,2.836929784,2.556596798,0.127461983,255972,0.031220427,
mot-a+C6_COOH+C71_NH3+C29_NH3+L15_NO2_COOH+L30_SH_F+L23_SH_F+L25_F_F,1.71099544,348,61.41711,58.53262,61.53312,0.0535025,376.92,7044.91,18.184,0.97289,0.0409092,0.0409233,,7017.82448,0.523237349,,2.683851882,2.874790196,0.135980843,197724,0.051940681,
srs+C28_COOH+L3_NH2_F,1.7106206,198,38.57931,36.66393,38.8021,0.0590156,397.265,6731.52,16.4474,0.97065,0.049491,0.0717617,,4642.076802,0.518858911,,2.461599215,2.630954201,0.135539074,109000,0.058259168,
mog+C56_NH3+C18_NH3+L38_CF3_NH3+L9_NH2_NH3,1.707190287,218,41.98424,30.5392,42.01164,0.0553861,437.342,7896.25,17.4804,0.96817,0.0561888,0.100166,,5280.541569,0.504786101,,1.840103991,2.656534096,0.129517985,185963,0.043934972,
cdz+C66_NH3+C54_COOH+L18_F_F+L31_CN_F+L35_F_F,1.705158203,26,40.0482,39.13174,40.0482,0.0713,489.768,6869.12,13.4907,0.96189,0.0607082,0.11744,,907.9319184,0.387095743,,2.412780764,1.667432491,0.1008876,69794.8,0.020022639,
tfz+C11_COOH+C31_NH3+L2_CF3_NH3+L68_NO2_NH3,1.700541933,69,80.64653,79.6531,80.64653,0.0502994,351.725,6992.62,19.3553,0.97356,0.0408951,0.0408953,,1220.717396,0.355602304,,2.27294258,2.064645478,0.092493006,138054,0.020550965,
sse+C25_NH3+C25_COOH+L34_COOH_NH3+L23_CF3_NH3+L66_F_COOH,1.700014167,435,50.42103,46.77481,50.42111,0.0541422,350.302,6470.03,17.9662,0.97273,0.0490736,0.0723007,,8250.262611,0.544401733,,3.052487248,2.98880465,0.142853613,298389,0.048016614,
npo+C32_NH3+L67_Br_F,1.6919605,120,47.13925,45.46356,47.13925,0.0771612,525.531,6810.82,12.4235,0.95861,0.048203,0.0635189,,4866.072312,0.614968306,,2.86199103,2.483439299,0.16043212,139552,0.05098536,
qza+C11_COOH+C35_COOH+L28_F+L2_NO2_NH3,1.689660073,340,59.98799,55.18683,59.98799,0.0466389,299.484,6421.33,20.9357,0.97642,0.0437087,0.0515924,,4748.985471,0.449548737,,2.795168142,2.818468691,0.118065392,306264,0.035554171,
bpt+C15_NH3+C34_NH3+L1_F+L25_F+L3_Cl_NH3,1.682839052,142,42.6603,34.22873,42.75165,0.059117,466.652,7893.69,16.376,0.9681,0.0527846,0.0908394,,3917.363412,0.495877562,,1.819904471,2.466138446,0.12723683,140614,0.042942708,
anh+C13_NH3+C70_NH3+L34_SH_COOH,1.67678125,350,45.34691,39.36321,45.38204,0.0547279,399.055,7291.62,17.7363,0.97067,0.0520959,0.0864853,,7643.804747,0.537826789,,2.425109571,2.88573617,0.139231502,269370,0.045820673,
unc+C17_NH3+L3_Cl_NH3,1.676166529,128,40.00248,38.72367,40.00248,0.0636305,500.387,7863.95,15.1946,0.96684,0.0541687,0.0867182,,4075.504,0.522338512,,1.922896189,2.439710596,0.134082824,77322.7,0.06040784,
dmd+C17_COOH+C12_NH3+L4_NH2_NH3+L25_CH3_COOH,1.668520246,196,40.5059,36.25751,40.84018,0.0536574,383.777,7152.35,18.0864,0.97047,0.0692424,0.149894,,4036.125296,0.47408371,,2.114204634,2.593704716,0.122996501,193918,0.038902566,
bor+C26_NH3+C54_COOH+L41_CH3_COOH,1.667462712,278,51.4462,42.03467,51.4462,0.0524169,367.598,7012.96,18.503,0.96987,0.0470348,0.0672546,,5356.600635,0.492695545,,2.424563057,2.757566927,0.128109252,266452,0.038771861,
bpe+C53_COOH+C15_COOH+L32_NO2_COOH+L34_Br_COOH+L25_CH3_COOH,1.663354315,621,42.2507,36.58969,44.27577,0.0490133,330.625,6745.62,19.8799,0.97438,0.0498184,0.0702237,,10063.31886,0.524187874,,3.069920722,3.126788304,0.136898637,466327,0.041417242,
anh+C36_COOH+C29_COOH+L8_F_F,1.656470436,226,39.14604,34.35809,39.14604,0.0677439,491.702,7258.25,14.1876,0.96112,0.0557041,0.0990294,,7528.017313,0.615711911,,2.517926906,2.751505367,0.159476487,181932,0.055906011,
msp+C58_NH3+L31_CN_NH3,1.648964128,195,32.7017,29.74774,32.7017,0.0694209,602.187,8674.44,13.7919,0.95745,0.0561657,0.095702,,8151.850884,0.626086911,,1.79568453,2.686970796,0.158976264,177006,0.053728175,
uov+C58_COOH+L76_OH_COOH,1.647588926,542,45.86355,39.46864,45.86355,0.0570672,388.89,6814.61,16.9968,0.96996,0.0469452,0.0620802,,12028.53197,0.598099922,,3.118350291,3.117924516,0.156021684,296830,0.05650836,
ttx+C13_NH3+C12_NH3+L42_COOH_COOH+L71_Cl_F,1.645452078,274,77.45189,72.54533,77.45189,0.0416826,286.13,6864.49,23.4251,0.97642,0.0409158,0.0409365,,3267.900001,0.389844602,,2.469183994,2.683316279,0.101611782,416461,0.022076565,
key+C24_NH3+C13_NH3+C67_NH3+L23_NO2_F+L10_CH3_NH3,1.644076903,305,51.24333,31.47162,51.24333,0.053381,451.367,8455.57,18.1389,0.96827,0.0650241,0.163448,,7348.798657,0.520795736,,1.754514814,2.809215211,0.13261441,289502,0.03978302,
ttx+C13_NH3+C67_NH3+L4_OH_COOH+L42_SH_NH3,1.641707192,228,74.57617,71.46147,74.57617,0.0386866,276.479,7146.62,25.3033,0.9789,0.0409066,0.0409182,,2438.695406,0.351572924,,2.100649761,2.57761708,0.091220482,359797,0.019793727,
qtz-g+C71_NH3+L44_OH_COOH,1.634568256,473,45.06637,35.50945,45.13608,0.0601873,422.811,7024.92,16.0383,0.9653,0.0521822,0.0835893,,12036.83423,0.619281067,,2.958367181,3.0724763,0.16099267,224635,0.063744649,
bpn+C14_COOH+C15_COOH+L42_COOH_NH3+L8_NH3+L36_COOH_NH3,1.630545097,606,46.00951,39.21192,46.74655,0.0396122,281.591,7108.69,24.6939,0.97818,0.0516739,0.0802161,,6759.59004,0.424543716,,2.598627214,3.048197483,0.110219862,594416,0.028644804,
nom+C66_COOH+C18_NH3+L38_OH_COOH,1.626124619,687,65.76544,59.85324,65.76544,0.0433124,309.62,7148.53,22.5055,0.97477,0.0409251,0.0409593,,9212.934693,0.473588443,,3.044910822,3.134477184,0.122875405,494788,0.03739109,
wiz+C10_NH3+L71_CF3_COOH,1.623071782,528,46.08571,39.74518,46.32869,0.0528732,353.453,6684.91,18.4021,0.97298,0.0593471,0.118826,,9867.364932,0.550639214,,3.046797921,3.075122715,0.143954368,366947,0.046570704,
bto+C14_NH3+L24_COOH_F,1.622013268,239,37.06575,31.32986,37.06575,0.0533826,380.375,7125.44,18.2222,0.97275,0.0518807,0.0793147,,4852.992148,0.489172482,,2.164489622,2.689472531,0.126965064,119603,0.054857493,
dmc+C6_COOH+C31_NH3+L9_Cl_F+L15_CH3_NH3,1.616022137,211,33.95027,25.87265,33.95027,0.0635897,499.368,7852.97,15.211,0.96726,0.0529064,0.0843709,,6700.233536,0.575687668,,2.02602531,2.690782559,0.147800424,149058,0.055874022,
upa+C31_NH3+L10_COOH,1.612152032,602,42.9291,31.68266,42.93221,0.0548046,469.274,8562.68,17.6438,0.96696,0.0521309,0.0825081,,15482.46106,0.599072818,,2.244984891,3.153452944,0.152334674,204794,0.066156438,
ins+C35_NH3+C12_COOH+L9_CN_COOH+L4_Br_F,1.604116574,150,47.08356,34.83848,47.08356,0.0624367,409.005,6550.71,15.5063,0.96816,0.0584602,0.106774,,3830.538373,0.518511305,,2.636374465,2.512544744,0.135867957,223973,0.033848616,
dma+C8_NH3+C71_COOH+L2_CN_NH3+L34_OH_F+L6_COOH_NH3,1.593644033,479,36.93422,30.97427,38.30469,0.0553805,385.489,6960.74,17.5405,0.9714,0.0539339,0.0837733,,10225.96674,0.570397317,,2.792540939,3.044876348,0.148438321,324413,0.049497378,
nia+C24_NH3+C13_NH3+L14_Br_F,1.589823759,153,47.75275,36.75777,50.24809,0.0526448,391.098,7429,18.4313,0.97031,0.0500977,0.0755635,,3150.159227,0.445205933,,1.955010497,2.466237546,0.115012643,316889,0.020766582,
hst+C25_COOH+C67_COOH+L2_SH_COOH+L30_CH3_COOH,1.58758571,326,51.83365,49.28125,51.88093,0.03943,255.959,6491.47,24.8709,0.98066,0.0528164,0.0863737,,3290.143059,0.377788595,,2.452182527,2.752073905,0.09909617,384337,0.02522929,
cds+C25_NH3+L13_F_COOH,1.58043947,24,46.9252,38.58606,52.53858,0.0404644,254.476,6288.88,24.2324,0.98055,0.0455952,0.0583812,,247.1332477,0.212148115,,2.007728446,1.514990677,0.05584942,146966,-0.00363297,
afw+C62_COOH+L26_CH3_COOH,1.578518819,542,51.0934,47.24084,51.74324,0.0490778,322.122,6563.48,19.8089,0.97218,0.0511386,0.0817431,,8568.499188,0.512177986,,3.093210147,3.061090693,0.13417867,433385,0.04018866,
twt-e+C58_NH3+C49_NH3+L71_CH3_F+L75_CN_F,1.57813769,290,46.85906,39.73319,46.85906,0.0570953,428.072,7497.51,16.9592,0.96829,0.051426,0.0771491,,7087.860786,0.544779829,,2.289344866,2.808364984,0.140591352,232682,0.046853962,
tfz+C71_NH3+C17_COOH+L13_COOH_COOH+L44_CF3_F,1.577800957,134,105.64069,104.9968,105.64069,0.0424714,259.963,6120.89,23.0597,0.97938,0.0408948,0.0408948,,1479.493003,0.342105065,,2.934006973,2.345634212,0.090341119,237470,0.01953473,
smh+C24_COOH+L66_COOH_NH3,1.574351884,437,121.95738,119.54559,121.95738,0.0348496,250.642,7192.1,28.1306,0.98034,0.0408948,0.0408948,,3817.095995,0.35490679,,2.875858553,2.861097901,0.092019722,540457,0.02156692,
kea+C35_COOH+C17_COOH+L67_Br_NH3+L10_SH_COOH,1.573658942,301,47.27798,43.46731,50.25377,0.0543368,403.455,7425.08,17.8424,0.9695,0.0441145,0.0506781,,6598.658547,0.521295857,,2.299758708,2.808907093,0.134677372,455603,0.029085176,
nod+C28_COOH+C52_NH3+L49_Cl_COOH+L2_Br_COOH+L40_NO2_COOH,1.565994937,633,52.08582,43.76088,53.62804,0.0421004,277.828,6599.17,23.2485,0.97877,0.0595867,0.117198,,7403.992066,0.450471398,,3.085256841,3.086569778,0.117940217,487702,0.034936453,
nom+C69_NH3+C17_COOH+L43_NH3,1.563270922,282,59.01434,56.35577,59.10817,0.0468642,391.646,8357.04,20.7088,0.9705,0.0415307,0.0427588,,5175.877765,0.450365224,,1.620884269,2.729445581,0.114828964,320535,0.03106624,
mmt+C62_NH3+L44_F_COOH,1.557075665,267,43.17295,38.31616,43.17295,0.0549132,404.9,7373.45,17.6143,0.96726,0.0460032,0.0565774,,5936.5727,0.51535745,,2.201670031,2.753566131,0.133247498,322054,0.03505964,
unj+C18_NH3+L8_SH_F,1.556532721,140,48.07018,44.19101,48.07018,0.0477002,376.484,7892.72,20.3972,0.97295,0.0510411,0.0727955,,2514.170694,0.398961967,,1.504683269,2.395277461,0.102370737,224807,0.024184127,
dma+C53_NH3+C29_NH3+L36_CN_F+L75_NH3+L36_Br_F,1.551211621,303,41.45463,32.48789,41.45463,0.0694516,545.319,7851.79,13.8501,0.96191,0.0551046,0.0880262,,11475.60295,0.671259528,,2.475412272,2.911761763,0.172340161,285093,0.052377043,
ofp+C71_NH3+C19_NH3+C66_NH3+L76_F+L76_F_COOH,1.55042376,562,45.46806,41.90313,45.46806,0.0534707,379.985,7106.42,18.1629,0.97118,0.0524266,0.080416,,11418.75193,0.566309482,,2.902069865,3.110009742,0.147030326,353038,0.049600429,
bcn+C25_COOH+C56_NH3+L35_OH_F+L35_CN_F,1.55034825,147,44.72202,42.04846,44.72202,0.0588123,438.993,7464.3,16.4228,0.96586,0.0536284,0.0888374,,3795.273638,0.493670233,,2.054248521,2.48161728,0.127464917,203001,0.0340253,
wiy+C68_COOH+L35_Br_F,1.548604685,140,38.80021,29.07325,39.04261,0.0881007,589.807,6694.69,10.8854,0.95901,0.059145,0.0985337,,7274.737339,0.723351451,,3.163803043,2.628792627,0.189075382,199724,0.050036614,
dia+C62_NH3+L32_NO2_F,1.538625883,149,37.85566,31.72629,38.01068,0.0594262,440.799,7417.59,16.221,0.96395,0.0513129,0.0760858,,3903.056421,0.499822003,,2.028739417,2.491857209,0.129144202,266720,0.027501498,
mrc+C24_NH3+C66_COOH+L31_NH2_NH3+L38_NO2_F,1.537117783,208,37.97992,32.41537,39.24718,0.0565848,504.349,8913.15,17.0701,0.96591,0.0515587,0.0777472,,5936.005357,0.518114338,,1.314964769,2.640645473,0.13116715,181043,0.044478368,
moc+C62_NH3+C14_COOH+L6_NH2_F+L75_SH_NH3+L25_NO2_NH3,1.536720909,323,52.44446,49.97343,52.44446,0.0452987,316.145,6979.12,21.5161,0.97465,0.0544865,0.0929269,,4625.669276,0.436900269,,2.338609162,2.7850591,0.113663612,335242,0.031735075,
raf+C14_NH3+C6_COOH+L66_OH_NH3+L67_SH_F+L35_COOH_COOH,1.53587895,478,61.21595,49.29504,61.4924,0.0379966,277.109,7293,25.7521,0.97849,0.0552049,0.0907392,,5032.957518,0.393279198,,2.34890347,2.92441279,0.10180915,609911,0.023032405,
ssf+C54_NH3+C66_COOH+L71_NH2_NH3+L24_NO2_COOH+L3_Br_NH3,1.53160609,755,82.53168,75.02155,82.53168,0.0524029,367.969,7021.91,18.5278,0.97091,0.0408983,0.0409017,,14558.39525,0.580094558,,3.688445625,3.247025389,0.150812766,413925,0.051813801,
fdu+C18_COOH+C35_COOH+C66_COOH+L35_NH2_COOH+L15_CF3_F,1.53098384,358,55.75378,45.31424,56.75131,0.0479858,348.907,7271.04,20.295,0.97387,0.0520903,0.0827181,,5993.844184,0.473239119,,2.371792516,2.852244831,0.12255012,348089,0.035041343,
qtz-a+C32_NH3+L10_SH_F,1.528602231,291,71.90328,56.81454,71.90328,0.0382757,281.936,7365.93,25.5201,0.9768,0.0431019,0.0475177,,3140.267647,0.364707517,,2.056953215,2.690899895,0.094307229,462868,0.019490742,
bto+C11_COOH+L40_CH3_F,1.527223547,81,48.79655,44.01652,48.79721,0.0381887,244.652,6406.41,25.6717,0.98037,0.0506133,0.077922,,756.7782884,0.277435833,,1.953546076,2.083902786,0.072882562,270501,0.006827983,
isq+C18_NH3+C32_COOH+L36_OH_COOH+L13_CN_F,1.524291125,369,64.01869,47.50937,64.02648,0.0410238,279.783,6820.02,23.8291,0.97756,0.0605582,0.121917,,4235.294117,0.403732808,,2.520951139,2.821331575,0.105309176,611637,0.02012257,
bbf+C19_COOH+C66_COOH+L23_NH3+L38_Cl_NH3,1.52396055,314,43.36125,35.37329,43.7476,0.0518729,423.469,8163.58,18.7059,0.97033,0.0499612,0.07123,,6897.501438,0.506678447,,1.793655241,2.813709171,0.129522982,172768,0.051237077,
mco+C67_COOH+C7_COOH+C12_COOH+C62_NH3+L39_CF3_COOH+L43_NO2_NH3+L6_F_F,1.522784366,221,51.47049,39.12749,52.97601,0.046094,318.457,6908.86,21.1476,0.97478,0.049057,0.0741587,,3244.049488,0.414895536,,2.204587772,2.606899456,0.108062417,329266,0.024864005,
sxc-d+C14_COOH+C52_COOH+L58_COOH_NH3+L74_NH2_NH3+L36_NH2_COOH,1.521499449,509,51.21549,44.04153,54.49044,0.0399815,279.022,6978.77,24.4238,0.9765,0.0515008,0.0818168,,5678.260509,0.415968512,,2.575109212,2.96773061,0.108218637,447759,0.030897878,
noj+C26_COOH+C7_NH3+L24_CH3_COOH+L31_COOH_COOH+L44_OH_COOH,1.520139611,496,65.6769,62.14189,65.6769,0.0400155,275.201,6877.36,24.4226,0.97728,0.0579537,0.105298,,5462.103585,0.413908329,,2.72746623,2.955642372,0.107861047,333856,0.03565938,
ptd+C67_COOH+C28_COOH+L67_OH_COOH+L24_NH2_NH3,1.519959668,1928,78.85449,41.57849,79.78299,0.0395142,282.514,7149.68,24.7792,0.97913,0.059398,0.112226,,21522.87074,0.500318685,,5.525873674,3.598021246,0.129808376,529508,0.050857366,
dnr+C19_COOH+C35_NH3+C70_NH3+L3_NH3+L44_F_NH3,1.50719795,542,93.14707,89.61971,93.14707,0.0401464,313.394,7806.26,24.3068,0.97583,0.0408948,0.0408948,,6819.249358,0.427235436,,2.580424398,2.99878132,0.109760229,513143,0.029733707,
bba+C56_COOH+C17_NH3+L44_CF3_NH3+L72_NH2_F+L40_CN_COOH,1.495685911,396,46.94697,36.53679,50.60671,0.0532693,425.096,7980.13,18.1628,0.96752,0.049393,0.0666018,,8967.248276,0.53995001,,2.169785605,2.936685842,0.138377404,419895,0.037082622,
uoq+C18_NH3+L8_NH2_NH3,1.490325163,304,100.92341,98.95728,100.92341,0.0354244,297.192,8389.47,27.6228,0.97852,0.0408948,0.0408948,,3200.465879,0.345109351,,1.698121152,2.693884726,0.087954307,579545,0.015159828,
pth+C62_NH3+C31_COOH+L9_CH3_NH3,1.487733765,164,42.17204,39.91232,42.47184,0.0422288,343.737,8139.87,23.0996,0.97547,0.0515436,0.0821417,,2380.558568,0.365760826,,1.176561608,2.441023232,0.093530198,244932,0.022717599,
sty+C69_COOH+C6_NH3+L34_F_F+L75_F_F,1.485249686,506,52.52129,47.1478,54.13621,0.0459557,329.597,7172.07,21.2339,0.97582,0.0451342,0.0542462,,7664.311592,0.479145301,,2.629428959,3.005983285,0.12427113,451280,0.035258406,
bcu-g+C52_NH3+L9_Cl_COOH,1.482655151,275,46.8521,24.37448,49.64194,0.0600867,503.449,8378.71,16.0633,0.96519,0.0562195,0.0885227,,8318.911983,0.575025772,,1.947603058,2.801287843,0.146571452,305680,0.040653922,
umx+C62_COOH+L2_NO2_COOH,1.474524862,343,86.33335,81.9533,86.33335,0.0364154,242.113,6648.64,26.8776,0.97876,0.0412453,0.0418616,,3024.108117,0.352929027,,2.678617317,2.757044331,0.092323749,566657,0.017893828,
unj+C17_COOH+L13_Br_NH3,1.474224386,210,66.42752,64.66783,66.58157,0.0403553,253.419,6279.69,24.2823,0.97992,0.0409085,0.0409219,,2147.627952,0.355919435,,2.525365857,2.548346795,0.093713856,376771,0.018330702,
cds+C58_NH3+L58_SH_F,1.470316269,6,39.90716,31.39247,39.90716,0.0541428,445.204,8222.77,17.8851,0.96835,0.0460014,0.0602208,,144.6275468,0.164944755,,1.191561914,0.881468546,0.042131288,108452,-0.031205638,
sur+C19_NH3+C65_NH3+L41_F_NH3+L72_NH2_NH3,1.470149455,399,48.34829,41.72097,49.43958,0.0408617,324.725,7946.94,23.9006,0.97662,0.0530094,0.0843013,,5294.257397,0.414513928,,1.777800702,2.857574268,0.106280174,336840,0.032322141,
etj+C7_COOH+C11_NH3+L3_NO2_F+L37_Br_F+L72_Br_F,1.467377289,339,60.24323,54.61721,60.24323,0.0377755,227.893,6032.84,25.9764,0.98127,0.0534982,0.0869182,,2918.373715,0.361340606,,2.790011016,2.760134844,0.095579559,622021,0.016760033,
uki+C69_COOH+L25_OH_F,1.46368126,436,41.03971,32.00821,41.03971,0.0591342,457.032,7728.73,16.3291,0.96561,0.0477031,0.062431,,11783.43266,0.606871167,,2.462840583,3.024500379,0.156083922,348474,0.048764762,
xux+C9_COOH+C35_NH3+L67_F+L37_CH3_NH3,1.459566583,160,55.00467,35.02539,55.56638,0.0430856,337.577,7835.03,22.6493,0.97586,0.047858,0.0626935,,2327.153215,0.369800811,,1.50715627,2.434001446,0.094965832,323970,0.017333192,
xbe+C29_NH3+C17_NH3+L36_OH_NH3+L10_Cl_COOH+L25_F_F,1.458501646,453,47.34416,43.08667,47.61035,0.0476454,383.4,8046.95,20.4284,0.97332,0.0526685,0.0805335,,8275.062601,0.494261005,,2.030668923,2.964077317,0.126550861,273795,0.044919917,
